ccusto_duplicata,documento,parcela,ajustes,id_motivo,descr_motivo,doc_origem
3.03.63,000004909_01,1.0,87.9316,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004910_01,1.0,386.7009,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004731_01,2.0,27.4366,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004568_01,5.0,87.8533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004912_01,1.0,186.975,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004569_01,5.0,153.3157,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004732_01,2.0,807.6494,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004915_01,1.0,808.7631,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004572_01,5.0,597.6255,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004734_01,2.0,240.6353,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004735_01,2.0,470.947,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004646_01,4.0,180.151,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004573_01,5.0,436.043,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004648_01,4.0,316.3747,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004500_01,7.0,395.9306,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004430_01,8.0,349.1789,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004328_01,10.0,383.0444,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004329_01,10.0,228.1967,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004650_01,4.0,321.8127,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004432_01,8.0,430.9076,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004738_01,2.0,502.4873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004503_01,7.0,108.4477,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004435_01,15.0,1667.9867,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004435_01,16.0,1667.9867,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004532_01,6.0,531.4918,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004533_01,6.0,97.5626,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004739_01,2.0,578.416,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004740_01,2.0,247.1557,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004927_01,1.0,261.1982,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004928_01,1.0,164.4335,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004929_01,1.0,60.3882,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004654_01,4.0,232.0392,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004745_01,2.0,185.1029,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004655_01,4.0,613.4904,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004930_01,1.0,301.3334,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004746_01,2.0,230.5243,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004437_01,8.0,601.4478,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004581_01,5.0,430.1545,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004932_01,1.0,351.4425,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004937_01,1.0,598.1527,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004747_01,2.0,71.3351,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004749_01,2.0,165.6324,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004750_01,2.0,254.8272,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004538_01,6.0,1371.2305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004939_01,1.0,537.0789,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004755_01,2.0,363.4533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004584_01,5.0,1662.994,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004756_01,2.0,149.2044,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004364_01,9.0,728.735,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004757_01,2.0,114.6903,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004758_01,2.0,251.7876,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004539_01,6.0,284.9205,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004942_01,1.0,98.7165,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004808_01,1.0,311.7829,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004809_01,1.0,176.261,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004443_01,8.0,230.1922,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004444_01,8.0,342.5835,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004810_01,1.0,410.2603,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004811_01,1.0,113.471,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004812_01,1.0,616.8629,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004813_01,1.0,457.9101,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004813_01,2.0,457.9101,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004331_01,10.0,621.8059,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004762_01,2.0,534.6988,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004814_01,1.0,294.5199,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004447_01,8.0,227.9596,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004763_01,2.0,458.6753,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004815_01,1.0,424.0289,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004816_01,1.0,242.0689,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004589_01,5.0,1632.4508,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004817_01,1.0,297.6632,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004448_01,8.0,561.1276,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004764_01,2.0,139.8663,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004766_01,2.0,187.3473,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004592_01,5.0,1426.8147,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004593_01,5.0,408.2266,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004818_01,1.0,403.2313,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004819_01,1.0,106.5933,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004768_01,2.0,634.9139,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004452_01,8.0,296.0882,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004770_01,2.0,211.314,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004820_01,1.0,368.5621,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004771_01,2.0,1208.1964,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004948_01,1.0,359.358,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004824_01,1.0,277.9676,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004772_01,2.0,95.2399,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004825_01,1.0,192.2312,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004950_01,1.0,71.3151,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004454_01,8.0,315.0435,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004773_01,2.0,523.4434,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004658_01,4.0,526.0364,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004826_01,1.0,1297.6523,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004595_01,5.0,550.8389,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004456_01,8.0,274.0048,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004659_01,4.0,457.9249,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004660_01,4.0,437.1507,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004596_01,5.0,919.8868,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004827_01,1.0,1062.8816,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004828_01,1.0,366.7948,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004774_01,2.0,253.9921,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004775_01,2.0,440.0701,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004662_01,4.0,468.918,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004776_01,2.0,400.0338,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004377_01,9.0,538.5229,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004778_01,2.0,87.5266,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004961_01,1.0,198.4728,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004962_01,1.0,483.371,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004963_01,1.0,159.9164,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004465_01,8.0,256.0677,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004601_01,5.0,1240.6993,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004783_01,2.0,884.9363,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004784_01,2.0,405.0496,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004602_01,5.0,310.3006,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004830_01,1.0,98.7561,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004832_01,1.0,274.3933,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004833_01,2.0,154.2723,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004834_01,1.0,186.2124,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004835_01,1.0,148.3022,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004836_01,1.0,344.4694,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004785_01,2.0,2562.8626,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004670_01,4.0,198.1606,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004340_01,10.0,451.416,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004972_01,1.0,297.7005,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004972_01,2.0,297.7005,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004547_01,6.0,565.1098,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004548_01,6.0,4144.1279,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004840_01,1.0,584.2437,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004841_01,1.0,437.5965,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004845_01,1.0,458.5753,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004786_01,2.0,332.2029,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004846_01,1.0,239.3867,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004672_01,4.0,468.918,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004787_01,2.0,383.2471,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004847_01,1.0,299.7553,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004697_01,3.0,141.3544,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004673_01,4.0,746.4007,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004848_01,1.0,346.878,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004607_01,5.0,554.7136,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004674_01,4.0,480.8896,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004849_01,1.0,476.9533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004982_01,1.0,349.6001,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004983_01,1.0,242.7738,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004984_01,1.0,318.6222,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004985_01,1.0,540.1057,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004475_01,8.0,888.9574,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004850_01,1.0,302.2782,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004851_01,1.0,330.6213,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004852_01,1.0,489.3548,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004853_01,1.0,210.7873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004789_01,2.0,622.4088,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004790_01,2.0,295.4616,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004986_01,1.0,175.681,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004987_01,1.0,442.8305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004854_01,1.0,165.7322,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004792_01,2.0,643.059,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004855_01,1.0,289.6545,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004856_01,1.0,523.8807,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004857_01,1.0,377.2402,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004858_01,1.0,198.421,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004793_01,2.0,197.5541,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004794_01,2.0,317.3604,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004859_01,1.0,239.6197,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004860_01,1.0,217.883,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004676_01,4.0,181.0062,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004795_01,2.0,202.8481,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004677_01,4.0,469.3098,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004864_01,1.0,182.201,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004519_01,7.0,611.7714,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004865_01,1.0,216.0832,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004801_01,2.0,361.7946,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004701_01,3.0,219.9325,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004611_01,5.0,808.4182,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004802_01,2.0,220.6922,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004803_01,2.0,885.7581,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004804_01,2.0,185.8872,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004346_01,10.0,609.5824,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004478_01,8.0,702.0351,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004703_01,3.0,351.0228,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004866_01,1.0,301.3489,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004806_01,2.0,620.4972,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004705_01,3.0,458.013,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004612_01,5.0,124.3208,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004870_01,1.0,254.646,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004521_01,7.0,1313.4957,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004553_01,6.0,109.7952,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004479_01,8.0,366.6673,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004871_01,1.0,172.5617,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004394_01,9.0,545.592,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004706_01,3.0,125.5843,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004395_01,9.0,493.0076,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004872_01,1.0,292.3836,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004618_01,5.0,96.5326,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004683_01,4.0,267.1341,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004707_01,3.0,155.8762,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004878_01,1.0,402.2806,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004399_01,9.0,248.2384,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004882_01,1.0,766.0601,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004400_01,9.0,357.5809,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004883_01,1.0,176.2202,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004887_01,1.0,547.2378,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004712_01,3.0,404.6434,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004714_01,3.0,810.9313,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004888_01,1.0,217.3565,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004889_01,1.0,348.6305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004890_01,1.0,306.9302,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004487_01,8.0,318.3076,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004686_01,4.0,147.6623,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004626_01,5.0,175.9369,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004688_01,4.0,172.4595,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004718_01,3.0,783.0398,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004891_01,1.0,584.8564,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004892_01,1.0,115.4961,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004558_01,6.0,130.8608,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004719_01,3.0,285.2096,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004720_01,3.0,141.2602,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004721_01,3.0,566.906,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004893_01,1.0,300.9803,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004692_01,4.0,388.6471,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004560_01,6.0,308.7346,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004561_01,6.0,638.2407,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004631_01,5.0,164.5148,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004898_01,1.0,215.6226,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004899_01,2.0,248.7504,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004723_01,3.0,161.6122,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004724_01,3.0,590.4567,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004991_01,1.0,96.6044,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004636_01,5.0,590.2299,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004725_01,3.0,256.5463,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004493_01,8.0,234.4784,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004414_01,9.0,1119.7893,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004900_01,1.0,350.8147,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004901_01,1.0,192.3482,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004902_01,1.0,133.3855,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004639_01,5.0,70.9588,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004904_01,1.0,232.9044,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004566_01,6.0,214.9622,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004905_01,1.0,483.4102,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004906_01,1.0,232.8197,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004640_01,5.0,619.0385,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004494_01,8.0,436.8974,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004907_01,1.0,161.9759,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004495_01,8.0,143.4428,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004729_01,4.0,474.0519,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004908_01,1.0,279.1678,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004730_01,3.0,440.2796,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004421_01,9.0,292.7256,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004911_01,1.0,708.5146,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004568_01,6.0,87.8533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004913_01,1.0,76.9202,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004569_01,6.0,153.3157,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004732_01,3.0,807.6494,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004914_01,1.0,731.3646,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005001_01,1.0,459.1426,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005002_01,1.0,336.426,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005003_01,1.0,2085.6475,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004734_01,3.0,240.6353,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004916_01,1.0,103.0091,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004735_01,3.0,470.947,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005005_01,1.0,230.7605,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005005_01,2.0,230.7605,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004917_01,1.0,351.7264,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004918_01,1.0,209.5377,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004919_01,1.0,357.0328,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004573_01,6.0,436.043,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004920_01,1.0,314.5501,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004921_01,1.0,407.4344,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004648_01,5.0,316.3747,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004500_01,8.0,395.9306,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004430_01,9.0,349.1789,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004922_01,1.0,252.1313,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004432_01,9.0,430.9076,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005010_01,1.0,239.6239,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004923_01,1.0,425.3337,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005011_01,1.0,120.5834,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005012_01,1.0,443.2593,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004738_01,3.0,502.4873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004924_01,1.0,488.9213,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004503_01,8.0,108.4477,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004925_01,1.0,320.3654,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004926_01,1.0,205.5499,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004532_01,7.0,531.4918,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004739_01,3.0,578.416,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004745_01,3.0,185.1029,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004655_01,5.0,613.4904,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004930_01,2.0,301.3334,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004746_01,3.0,230.5243,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004437_01,9.0,601.4478,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004931_01,1.0,120.1413,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004581_01,6.0,430.1545,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004933_01,1.0,365.5476,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004934_01,1.0,332.7289,4.0,Juros Parcelamento Vendas,NF_SAIDA
