id_cliente,descr_cliente,id_grupo_contabil,grupo_contabil,uf,cidade,latitude,longitude,regiao,data_cadestro
1250,Cliente Vendas Prod. 1250,3.01.01,Vendas de Produtos,PE,PE_paulista,-7.9319233,-34.8583783,Sudeste,2017-10-03 19:56:22
1251,Cliente Vendas Prod. 1251,3.01.01,Vendas de Produtos,CE,CE_caucaia,-3.7375844,-38.6503292,Sudeste,2017-10-04 01:01:47
1252,Cliente Vendas Prod. 1252,3.01.01,Vendas de Produtos,MG,MG_vicosa,-20.7543419,-42.8779556,Sul,2017-10-05 02:44:14
1253,Cliente Vendas Prod. 1253,3.01.01,Vendas de Produtos,SP,SP_bauru,-22.3266828,-49.0666825,Sudeste,2017-10-07 13:05:02
1254,Cliente Vendas Prod. 1254,3.01.01,Vendas de Produtos,ES,ES_conceicao do castelo,-20.3624248,-41.248641,Sudeste,2017-10-09 14:07:27
1255,Cliente Vendas Prod. 1255,3.01.01,Vendas de Produtos,SP,SP_mairipora,-23.3302933,-46.5974367,Centro-Oeste,2017-10-11 03:14:34
1256,Cliente Vendas Prod. 1256,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-10-11 15:08:24
1257,Cliente Vendas Prod. 1257,3.01.01,Vendas de Produtos,MT,MT_caceres,-16.0654768,-57.6861735,Sudeste,2017-10-12 01:26:16
1261,Cliente Vendas Prod. 1261,3.01.01,Vendas de Produtos,SC,SC_florianopolis,-27.5768356,-48.5179518,Sudeste,2017-10-12 09:14:11
1262,Cliente Vendas Prod. 1262,3.01.01,Vendas de Produtos,MG,MG_governador valadares,-18.8641777,-41.9535897,Nordeste,2017-10-12 12:14:25
1263,Cliente Vendas Prod. 1263,3.01.01,Vendas de Produtos,PE,PE_sao domingos,-14.078806,-38.2929352,Sudeste,2017-10-12 21:28:10
1264,Cliente Vendas Prod. 1264,3.01.01,Vendas de Produtos,RJ,RJ_resende,-22.4712231,-44.4608204,Sudeste,2017-10-12 21:49:14
1266,Cliente Vendas Prod. 1266,3.01.01,Vendas de Produtos,SP,SP_sao caetano do sul,-23.6267476,-46.5650578,Sudeste,2017-10-12 21:49:26
1267,Cliente Vendas Prod. 1267,3.01.01,Vendas de Produtos,RJ,RJ_petropolis,-22.4768193,-43.1708676,Sudeste,2017-10-13 10:49:47
1268,Cliente Vendas Prod. 1268,3.01.01,Vendas de Produtos,GO,GO_goianapolis,-16.5070334,-49.019789,Sudeste,2017-10-14 03:46:25
1269,Cliente Vendas Prod. 1269,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,Sudeste,2017-10-14 16:14:17
1270,Cliente Vendas Prod. 1270,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-10-15 09:49:08
1271,Cliente Vendas Prod. 1271,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sudeste,2017-10-15 10:49:15
1272,Cliente Vendas Prod. 1272,3.01.01,Vendas de Produtos,BA,BA_irece,-11.3039604,-41.856084,Sudeste,2017-10-16 15:50:36
1273,Cliente Vendas Prod. 1273,3.01.01,Vendas de Produtos,BA,BA_juazeiro,-9.4248676,-40.5016745,Nordeste,2017-10-16 21:50:21
1274,Cliente Vendas Prod. 1274,3.01.01,Vendas de Produtos,BA,BA_inhambupe,-11.7880639,-38.355366,Sudeste,2017-10-17 03:49:26
1275,Cliente Vendas Prod. 1275,3.01.01,Vendas de Produtos,BA,BA_antonio cardoso,-12.4378045,-39.1203878,Sudeste,2017-10-17 03:49:34
1276,Cliente Vendas Prod. 1276,3.01.01,Vendas de Produtos,ES,ES_venda nova do imigrante,-20.3388552,-41.1329316,Sudeste,2017-10-17 09:56:24
1278,Cliente Vendas Prod. 1278,3.01.01,Vendas de Produtos,PR,PR_medianeira,-25.2932017,-54.0951342,Nordeste,2017-10-17 19:45:54
1279,Cliente Vendas Prod. 1279,3.01.01,Vendas de Produtos,SP,SP_mogi das cruzes,-23.5304016,-46.193888,Sudeste,2017-10-18 03:27:23
1280,Cliente Vendas Prod. 1280,3.01.01,Vendas de Produtos,SP,SP_taboao da serra,-23.6207381,-46.7801555,Sudeste,2017-10-18 20:35:18
1281,Cliente Vendas Prod. 1281,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sul,2017-10-19 02:49:13
1282,Cliente Vendas Prod. 1282,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2017-10-19 09:28:19
1283,Cliente Vendas Prod. 1283,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2017-10-19 13:56:21
1284,Cliente Vendas Prod. 1284,3.01.01,Vendas de Produtos,SP,SP_osasco,-23.5365609,-46.7882836,Nordeste,2017-10-20 02:49:28
1285,Cliente Vendas Prod. 1285,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,Sudeste,2017-10-20 02:49:41
1286,Cliente Vendas Prod. 1286,3.01.01,Vendas de Produtos,PR,PR_almirante tamandare,-25.333449,-49.2840173,Sudeste,2017-10-20 23:14:10
1287,Cliente Vendas Prod. 1287,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-10-21 03:05:53
1289,Cliente Vendas Prod. 1289,3.01.01,Vendas de Produtos,RS,RS_santa maria,-29.69474,-53.8020664,Sudeste,2017-10-21 03:07:20
1290,Cliente Vendas Prod. 1290,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,Sudeste,2017-10-23 09:14:19
1295,Cliente Vendas Prod. 1295,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-10-24 06:36:55
1296,Cliente Vendas Prod. 1296,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,Sul,2017-10-25 02:07:24
1297,Cliente Vendas Prod. 1297,3.01.01,Vendas de Produtos,RN,RN_parnamirim,-5.9007843,-35.2313476,Sudeste,2017-10-25 02:08:29
1298,Cliente Vendas Prod. 1298,3.01.01,Vendas de Produtos,SP,SP_santo anastacio,-21.9768743,-51.6525966,Centro-Oeste,2017-10-25 09:49:20
1299,Cliente Vendas Prod. 1299,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-25 17:36:32
1303,Cliente Vendas Prod. 1303,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-25 19:07:39
1304,Cliente Vendas Prod. 1304,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-25 22:25:40
1305,Cliente Vendas Prod. 1305,3.01.01,Vendas de Produtos,MA,MA_sao luis,-2.5305847,-44.2542139,Nordeste,2017-10-26 09:07:43
1310,Cliente Vendas Prod. 1310,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,Sudeste,2017-10-26 14:56:26
1311,Cliente Vendas Prod. 1311,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-27 03:10:27
1312,Cliente Vendas Prod. 1312,3.01.01,Vendas de Produtos,RJ,RJ_sao goncalo,-22.82803,-43.0275321,Sudeste,2017-10-27 21:46:13
1313,Cliente Vendas Prod. 1313,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-28 12:50:11
1315,Cliente Vendas Prod. 1315,3.01.01,Vendas de Produtos,PR,PR_ponta grossa,-25.0932013,-50.1570546,Sudeste,2017-10-29 11:50:45
1316,Cliente Vendas Prod. 1316,3.01.01,Vendas de Produtos,RJ,RJ_monnerat,,,Sudeste,2017-10-29 15:10:11
1317,Cliente Vendas Prod. 1317,3.01.01,Vendas de Produtos,SP,SP_vargem grande paulista,-23.6226334,-47.0127042,Sudeste,2017-10-29 18:30:53
1318,Cliente Vendas Prod. 1318,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-10-31 03:55:25
1319,Cliente Vendas Prod. 1319,3.01.01,Vendas de Produtos,AL,AL_maceio,-9.6290925,-35.7312048,Sudeste,2017-10-31 12:35:27
1324,Cliente Vendas Prod. 1324,3.01.01,Vendas de Produtos,SP,SP_hortolandia,-22.8837276,-47.2048364,Centro-Oeste,2017-10-31 18:31:10
1325,Cliente Vendas Prod. 1325,3.01.01,Vendas de Produtos,SP,SP_sao jose dos campos,-23.2108797,-45.8851865,Sul,2017-10-31 22:45:53
1326,Cliente Vendas Prod. 1326,3.01.01,Vendas de Produtos,RJ,RJ_nova friburgo,-22.2799748,-42.5266454,Sudeste,2017-11-02 16:30:25
1328,Cliente Vendas Prod. 1328,3.01.01,Vendas de Produtos,SP,SP_jaboticabal,-21.2568272,-48.3201537,Sudeste,2017-11-02 19:10:56
1329,Cliente Vendas Prod. 1329,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-03 17:09:20
1330,Cliente Vendas Prod. 1330,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-11-03 23:55:49
1334,Cliente Vendas Prod. 1334,3.01.01,Vendas de Produtos,SP,SP_diadema,-23.6897684,-46.6117408,Sudeste,2017-11-04 06:25:46
1335,Cliente Vendas Prod. 1335,3.01.01,Vendas de Produtos,MG,MG_lavras,-21.2447114,-44.9991955,Nordeste,2017-11-04 06:25:49
1336,Cliente Vendas Prod. 1336,3.01.01,Vendas de Produtos,SP,SP_tiete,-23.1015916,-47.7117831,Sul,2017-11-04 07:15:27
1337,Cliente Vendas Prod. 1337,3.01.01,Vendas de Produtos,CE,CE_pacuja,-3.9800788,-40.6959284,Sudeste,2017-11-06 13:31:25
1340,Cliente Vendas Prod. 1340,3.01.01,Vendas de Produtos,ES,ES_vila velha,-20.359658,-40.3102169,Sudeste,2017-11-07 03:31:17
1341,Cliente Vendas Prod. 1341,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,Sudeste,2017-11-07 05:31:35
1342,Cliente Vendas Prod. 1342,3.01.01,Vendas de Produtos,PA,PA_maraba,-5.3658711,-49.1202889,Sudeste,2017-11-07 06:31:23
1343,Cliente Vendas Prod. 1343,3.01.01,Vendas de Produtos,PR,PR_foz do iguacu,-25.5208824,-54.5646424,Norte,2017-11-07 07:30:43
1344,Cliente Vendas Prod. 1344,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2017-11-07 12:50:39
1345,Cliente Vendas Prod. 1345,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-07 16:31:17
1353,Cliente Vendas Prod. 1353,3.01.01,Vendas de Produtos,CE,CE_barro,-7.1739468,-38.7784931,Centro-Oeste,2017-11-07 22:15:31
1354,Cliente Vendas Prod. 1354,3.01.01,Vendas de Produtos,SP,SP_sumare,-22.8203749,-47.2318262,Sudeste,2017-11-08 03:26:25
1355,Cliente Vendas Prod. 1355,3.01.01,Vendas de Produtos,PE,PE_timbauba,-7.5122115,-35.3168503,Sudeste,2017-11-08 03:26:34
1356,Cliente Vendas Prod. 1356,3.01.01,Vendas de Produtos,PA,PA_paragominas,-2.9949863,-47.3575545,Sudeste,2017-11-08 03:35:32
1358,Cliente Vendas Prod. 1358,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sul,2017-11-08 03:46:07
1359,Cliente Vendas Prod. 1359,3.01.01,Vendas de Produtos,PE,PE_paulista,-7.9319233,-34.8583783,Sudeste,2017-11-08 13:15:34
1360,Cliente Vendas Prod. 1360,3.01.01,Vendas de Produtos,PA,PA_santarem,-2.4364075,-54.7192416,Sudeste,2017-11-10 00:47:48
1362,Cliente Vendas Prod. 1362,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sul,2017-11-10 22:06:55
1363,Cliente Vendas Prod. 1363,3.01.01,Vendas de Produtos,SP,SP_ribeirao preto,-21.1807506,-47.8042811,Sul,2017-11-11 17:55:29
1364,Cliente Vendas Prod. 1364,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-11-11 23:26:30
1365,Cliente Vendas Prod. 1365,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-11-11 23:30:38
1366,Cliente Vendas Prod. 1366,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,Sudeste,2017-11-12 22:06:37
1367,Cliente Vendas Prod. 1367,3.01.01,Vendas de Produtos,RJ,RJ_araruama,-22.8693098,-42.321256,Sul,2017-11-13 10:46:45
1369,Cliente Vendas Prod. 1369,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sudeste,2017-11-13 14:55:27
1370,Cliente Vendas Prod. 1370,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-13 17:27:21
1371,Cliente Vendas Prod. 1371,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Centro-Oeste,2017-11-14 04:10:41
1373,Cliente Vendas Prod. 1373,3.01.01,Vendas de Produtos,MG,MG_piedade do rio grande,-21.4704295,-44.1924056,Sudeste,2017-11-14 04:26:53
1375,Cliente Vendas Prod. 1375,3.01.01,Vendas de Produtos,ES,ES_pancas,-19.1948936,-40.8441339,Sudeste,2017-11-14 09:35:27
1376,Cliente Vendas Prod. 1376,3.01.01,Vendas de Produtos,MG,MG_araxa,-19.5922726,-46.9390871,Sudeste,2017-11-14 10:06:43
1377,Cliente Vendas Prod. 1377,3.01.01,Vendas de Produtos,AC,AC_xapuri,-10.6522262,-68.5029347,Nordeste,2017-11-14 16:36:07
1378,Cliente Vendas Prod. 1378,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2017-11-14 18:10:39
1379,Cliente Vendas Prod. 1379,3.01.01,Vendas de Produtos,RJ,RJ_aperibe,-21.6258203,-42.1048225,Sudeste,2017-11-14 22:16:21
1380,Cliente Vendas Prod. 1380,3.01.01,Vendas de Produtos,MG,MG_sao joao nepomuceno,-21.5937972,-43.0666623,Sul,2017-11-15 13:26:31
1382,Cliente Vendas Prod. 1382,3.01.01,Vendas de Produtos,SP,SP_taubate,-23.025346,-45.564023,Sudeste,2017-11-15 20:10:36
1384,Cliente Vendas Prod. 1384,3.01.01,Vendas de Produtos,DF,DF_brasilia,-15.8110727,-47.9717049,Sul,2017-11-16 19:35:02
1385,Cliente Vendas Prod. 1385,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,Sudeste,2017-11-17 03:35:39
1386,Cliente Vendas Prod. 1386,3.01.01,Vendas de Produtos,BA,BA_paulo afonso,-9.4071293,-38.2226133,Sudeste,2017-11-17 03:50:37
1388,Cliente Vendas Prod. 1388,3.01.01,Vendas de Produtos,SP,SP_sao jose dos campos,-23.2108797,-45.8851865,Sudeste,2017-11-17 04:10:23
1389,Cliente Vendas Prod. 1389,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-17 10:51:04
1390,Cliente Vendas Prod. 1390,3.01.01,Vendas de Produtos,SP,SP_taubate,-23.025346,-45.564023,Sudeste,2017-11-17 13:55:31
1391,Cliente Vendas Prod. 1391,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-17 20:50:34
1392,Cliente Vendas Prod. 1392,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2017-11-18 13:55:30
1393,Cliente Vendas Prod. 1393,3.01.01,Vendas de Produtos,SP,SP_tarabai,-22.3044901,-51.5582775,Sudeste,2017-11-18 15:26:22
1394,Cliente Vendas Prod. 1394,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,Centro-Oeste,2017-11-18 20:26:15
1395,Cliente Vendas Prod. 1395,3.01.01,Vendas de Produtos,RS,RS_montenegro,-29.6878042,-51.467964,Sudeste,2017-11-18 21:46:07
1396,Cliente Vendas Prod. 1396,3.01.01,Vendas de Produtos,SP,SP_santos,-23.9625232,-46.3278035,Sul,2017-11-20 12:35:30
1397,Cliente Vendas Prod. 1397,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2017-11-20 13:16:46
1398,Cliente Vendas Prod. 1398,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-20 15:46:40
1400,Cliente Vendas Prod. 1400,3.01.01,Vendas de Produtos,PR,PR_medianeira,-25.2932017,-54.0951342,Centro-Oeste,2017-11-20 16:26:42
1401,Cliente Vendas Prod. 1401,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sul,2017-11-24 12:52:51
1402,Cliente Vendas Prod. 1402,3.01.01,Vendas de Produtos,SP,SP_osasco,-23.5365609,-46.7882836,Sudeste,2017-11-27 20:19:35
1403,Cliente Vendas Prod. 1403,3.01.01,Vendas de Produtos,PE,PE_recife,-8.0681389,-34.9136321,Sul,2017-11-27 23:56:21
1404,Cliente Vendas Prod. 1404,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-28 07:59:29
1405,Cliente Vendas Prod. 1405,3.01.01,Vendas de Produtos,SP,SP_maua,-23.6699938,-46.4489087,Nordeste,2017-11-28 18:32:28
1406,Cliente Vendas Prod. 1406,3.01.01,Vendas de Produtos,RJ,RJ_nova iguacu,-22.7428488,-43.4723199,Sudeste,2017-11-28 20:31:36
1407,Cliente Vendas Prod. 1407,3.01.01,Vendas de Produtos,SP,SP_sertaozinho,-21.1316153,-47.9931092,Sudeste,2017-11-29 19:16:55
1408,Cliente Vendas Prod. 1408,3.01.01,Vendas de Produtos,BA,BA_ruy barbosa,-12.2833515,-40.4985889,Sudeste,2017-11-29 23:17:58
1409,Cliente Vendas Prod. 1409,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-11-30 02:21:45
1410,Cliente Vendas Prod. 1410,3.01.01,Vendas de Produtos,PA,PA_belem,-1.4182009,-48.4695107,Nordeste,2017-11-30 02:22:07
1411,Cliente Vendas Prod. 1411,3.01.01,Vendas de Produtos,PR,PR_foz do iguacu,-25.5208824,-54.5646424,Nordeste,2017-12-01 11:31:39
1414,Cliente Vendas Prod. 1414,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-12-01 11:31:55
1416,Cliente Vendas Prod. 1416,3.01.01,Vendas de Produtos,SP,SP_guararapes,-21.2505867,-50.646445,Sudeste,2017-12-01 12:31:37
1418,Cliente Vendas Prod. 1418,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Centro-Oeste,2017-12-01 21:57:23
1419,Cliente Vendas Prod. 1419,3.01.01,Vendas de Produtos,BA,BA_barreiras,-12.1482914,-44.9672601,Sudeste,2017-12-02 09:50:24
1420,Cliente Vendas Prod. 1420,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sul,2017-12-03 14:59:22
1421,Cliente Vendas Prod. 1421,3.01.01,Vendas de Produtos,SP,SP_areias,-22.5822873,-44.6961558,Sudeste,2017-12-03 23:31:38
1425,Cliente Vendas Prod. 1425,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Nordeste,2017-12-04 00:50:07
1426,Cliente Vendas Prod. 1426,3.01.01,Vendas de Produtos,SP,SP_osasco,-23.5365609,-46.7882836,Sudeste,2017-12-04 07:54:49
1427,Cliente Vendas Prod. 1427,3.01.01,Vendas de Produtos,SP,SP_cruzeiro,-22.5726793,-44.9616305,Sudeste,2017-12-05 22:50:44
1428,Cliente Vendas Prod. 1428,3.01.01,Vendas de Produtos,RJ,RJ_pinheiral,-22.5119921,-44.0068173,Sudeste,2017-12-05 23:56:44
1429,Cliente Vendas Prod. 1429,3.01.01,Vendas de Produtos,PE,PE_olinda,-7.9908921,-34.8573064,Sudeste,2017-12-06 02:35:46
1430,Cliente Vendas Prod. 1430,3.01.01,Vendas de Produtos,SC,SC_blumenau,-26.8995451,-49.0885927,Sudeste,2017-12-06 02:50:22
1431,Cliente Vendas Prod. 1431,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-12-07 03:15:42
1437,Cliente Vendas Prod. 1437,3.01.01,Vendas de Produtos,SP,SP_barueri,-23.5059127,-46.8693586,Sudeste,2017-12-07 16:51:57
1438,Cliente Vendas Prod. 1438,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Centro-Oeste,2017-12-07 17:33:29
1439,Cliente Vendas Prod. 1439,3.01.01,Vendas de Produtos,RJ,RJ_sao goncalo,-22.82803,-43.0275321,Sudeste,2017-12-08 00:31:15
1441,Cliente Vendas Prod. 1441,3.01.01,Vendas de Produtos,BA,BA_mucuri,-18.0689508,-39.5803457,Centro-Oeste,2017-12-08 10:33:32
1442,Cliente Vendas Prod. 1442,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-12-08 18:10:17
1443,Cliente Vendas Prod. 1443,3.01.01,Vendas de Produtos,RS,RS_gramado,-29.3817376,-50.8740116,Sudeste,2017-12-11 16:43:06
1444,Cliente Vendas Prod. 1444,3.01.01,Vendas de Produtos,RJ,RJ_bom jardim,-22.1596263,-42.4168865,Sudeste,2017-12-11 19:30:54
1445,Cliente Vendas Prod. 1445,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2017-12-11 19:34:20
1446,Cliente Vendas Prod. 1446,3.01.01,Vendas de Produtos,MG,MG_leopoldina,-21.5301643,-42.6408986,Sudeste,2017-12-11 21:53:32
1447,Cliente Vendas Prod. 1447,3.01.01,Vendas de Produtos,SP,SP_leme,-22.1852882,-47.3856211,Sudeste,2017-12-12 04:09:07
1448,Cliente Vendas Prod. 1448,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,Sudeste,2017-12-12 04:09:17
1449,Cliente Vendas Prod. 1449,3.01.01,Vendas de Produtos,SP,SP_presidente prudente,-22.1214917,-51.4046719,Sudeste,2017-12-12 15:50:55
1450,Cliente Vendas Prod. 1450,3.01.01,Vendas de Produtos,SP,SP_ferraz de vasconcelos,-23.5412962,-46.3736576,Sudeste,2017-12-12 22:32:39
1451,Cliente Vendas Prod. 1451,3.01.01,Vendas de Produtos,RJ,RJ_barra mansa,-22.5411533,-44.1716922,Sudeste,2017-12-14 02:12:33
1452,Cliente Vendas Prod. 1452,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2017-12-14 02:14:35
1453,Cliente Vendas Prod. 1453,3.01.01,Vendas de Produtos,SP,SP_birigui,-21.2914859,-50.338341,Sudeste,2018-01-03 17:26:56
1456,Cliente Vendas Prod. 1456,3.01.01,Vendas de Produtos,GO,GO_aparecida de goiania,-16.7770942,-49.2755687,Sudeste,2018-01-03 19:31:39
1457,Cliente Vendas Prod. 1457,3.01.01,Vendas de Produtos,TO,TO_palmas,-10.2152556,-48.3257513,Sudeste,2018-01-04 05:23:13
1459,Cliente Vendas Prod. 1459,3.01.01,Vendas de Produtos,SP,SP_sao vicente,-23.9649981,-46.393603,Sudeste,2018-01-05 01:32:24
1460,Cliente Vendas Prod. 1460,3.01.01,Vendas de Produtos,SP,SP_itu,-23.2860224,-47.3032809,Sudeste,2018-01-06 08:27:39
1461,Cliente Vendas Prod. 1461,3.01.01,Vendas de Produtos,SP,SP_franca,-20.5340568,-47.3984366,Sudeste,2018-01-06 13:16:25
1462,Cliente Vendas Prod. 1462,3.01.01,Vendas de Produtos,MG,MG_contagem,-19.9190394,-44.0578851,Sudeste,2018-01-06 13:48:40
1463,Cliente Vendas Prod. 1463,3.01.01,Vendas de Produtos,SC,SC_itapema,-27.1047757,-48.6222962,Sudeste,2018-01-06 19:26:41
1464,Cliente Vendas Prod. 1464,3.01.01,Vendas de Produtos,PR,PR_almirante tamandare,-25.333449,-49.2840173,Sudeste,2018-01-06 19:26:43
1465,Cliente Vendas Prod. 1465,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-06 23:12:29
1466,Cliente Vendas Prod. 1466,3.01.01,Vendas de Produtos,PE,PE_recife,-8.0681389,-34.9136321,Nordeste,2018-01-07 17:07:10
1467,Cliente Vendas Prod. 1467,3.01.01,Vendas de Produtos,ES,ES_guacui,-20.7729117,-41.6754967,Sudeste,2018-01-08 17:49:14
1468,Cliente Vendas Prod. 1468,3.01.01,Vendas de Produtos,SC,SC_governador celso ramos,-27.3433674,-48.5533304,Nordeste,2018-01-09 07:24:30
1469,Cliente Vendas Prod. 1469,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-09 07:25:32
1472,Cliente Vendas Prod. 1472,3.01.01,Vendas de Produtos,SP,SP_pindamonhangaba,-22.9293843,-45.4426329,Sudeste,2018-01-09 07:25:40
1474,Cliente Vendas Prod. 1474,3.01.01,Vendas de Produtos,GO,GO_goiania,-16.6845866,-49.2744805,Sudeste,2018-01-10 10:32:49
1475,Cliente Vendas Prod. 1475,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-10 16:49:37
1476,Cliente Vendas Prod. 1476,3.01.01,Vendas de Produtos,SP,SP_taboao da serra,-23.6207381,-46.7801555,Sudeste,2018-01-10 20:08:06
1477,Cliente Vendas Prod. 1477,3.01.01,Vendas de Produtos,RO,RO_alvorada d'oeste,-11.3502314,-62.2875119,Sudeste,2018-01-10 20:10:24
1479,Cliente Vendas Prod. 1479,3.01.01,Vendas de Produtos,SP,SP_sao roque,-23.535589,-47.1279016,Sudeste,2018-01-11 02:38:31
1480,Cliente Vendas Prod. 1480,3.01.01,Vendas de Produtos,SP,SP_guaratingueta,-22.7999945,-45.1935525,Sudeste,2018-01-11 02:48:45
1481,Cliente Vendas Prod. 1481,3.01.01,Vendas de Produtos,BA,BA_barreiras,-12.1482914,-44.9672601,Sul,2018-01-11 16:55:38
1483,Cliente Vendas Prod. 1483,3.01.01,Vendas de Produtos,MG,MG_rio pomba,-21.2714167,-43.1786712,Sudeste,2018-01-11 22:10:28
1485,Cliente Vendas Prod. 1485,3.01.01,Vendas de Produtos,RS,RS_estancia velha,-29.4283887,-50.9977012,Sudeste,2018-01-12 09:18:00
1486,Cliente Vendas Prod. 1486,3.01.01,Vendas de Produtos,SP,SP_bauru,-22.3266828,-49.0666825,Centro-Oeste,2018-01-12 10:29:33
1487,Cliente Vendas Prod. 1487,3.01.01,Vendas de Produtos,SP,SP_santo andre,-23.6600311,-46.5219659,Centro-Oeste,2018-01-12 10:57:21
1488,Cliente Vendas Prod. 1488,3.01.01,Vendas de Produtos,BA,BA_santa maria da vitoria,-13.3885118,-44.2003306,Sudeste,2018-01-13 02:09:39
