ccusto_item,documento,item,id_mat_prod,id_fornecedor,data_emissao,data_movimento,qtde,valor_bruto,icms,pis_cofins,ipi,doc_origem
4.01.02,PC0005092_01,1.0,15.38.0001,112.0,2017-04-30,2017-04-30,1.0,772.2182,54.0553,66.4301,0.0,NF_ENTRADA
4.01.02,PC0005093_01,1.0,15.38.0001,112.0,2017-04-30,2017-04-30,1.0,873.9866,61.1791,75.1847,0.0,NF_ENTRADA
4.01.02,PC0005094_01,1.0,15.38.0001,112.0,2017-04-30,2017-04-30,1.0,267.2208,18.7055,22.9877,0.0,NF_ENTRADA
4.01.02,PC0005095_01,1.0,15.38.0001,112.0,2017-04-30,2017-04-30,1.0,319.8409,38.3809,26.035,0.0,NF_ENTRADA
4.01.02,PC0005096_01,1.0,15.38.0001,112.0,2017-04-30,2017-04-30,1.0,653.1875,78.3825,53.1695,0.0,NF_ENTRADA
4.01.02,PC0005184_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,2042.1516,245.0582,166.2311,0.0,NF_ENTRADA
4.01.02,PC0005185_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,3869.9824,464.3979,315.0166,0.0,NF_ENTRADA
4.01.02,PC0005186_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,4573.929,0.0,423.0884,0.0,NF_ENTRADA
4.01.02,PC0005187_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,1662.0817,199.4498,135.2935,0.0,NF_ENTRADA
4.01.02,PC0005188_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,552.5051,38.6754,47.5293,0.0,NF_ENTRADA
4.01.02,PC0005189_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,2068.1447,144.7701,177.9122,0.0,NF_ENTRADA
4.01.02,PC0005190_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,292.1613,35.0594,23.7819,0.0,NF_ENTRADA
4.01.02,PC0005191_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,219.6795,15.3776,18.8979,0.0,NF_ENTRADA
4.01.02,PC0005192_01,1.0,15.38.0001,112.0,2017-05-31,2017-05-31,1.0,730.6708,51.147,62.856,0.0,NF_ENTRADA
4.01.02,PC0005277_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,6921.6153,830.5938,563.4195,0.0,NF_ENTRADA
4.01.02,PC0005278_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,1791.254,125.3878,154.0926,0.0,NF_ENTRADA
4.01.02,PC0005279_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,11177.7992,0.0,1033.9464,0.0,NF_ENTRADA
4.01.02,PC0005280_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,4176.6078,501.1929,339.9759,0.0,NF_ENTRADA
4.01.02,PC0005281_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,7049.3987,493.4579,606.4245,0.0,NF_ENTRADA
4.01.02,PC0005282_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,1028.7129,72.0099,88.495,0.0,NF_ENTRADA
4.01.02,PC0005283_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,2591.6094,181.4127,222.9432,0.0,NF_ENTRADA
4.01.02,PC0005284_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,6695.3207,803.4385,544.9991,0.0,NF_ENTRADA
4.01.02,PC0005285_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,2017.0467,242.0456,164.1876,0.0,NF_ENTRADA
4.01.02,PC0005286_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,1389.3367,97.2536,119.5177,0.0,NF_ENTRADA
4.01.02,PC0005287_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,1715.592,120.0914,147.5838,0.0,NF_ENTRADA
4.01.02,PC0005288_01,1.0,15.38.0001,112.0,2017-06-30,2017-06-30,1.0,4275.4312,299.2802,367.794,0.0,NF_ENTRADA
4.01.02,PC0005380_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,6842.2379,478.9567,588.6035,0.0,NF_ENTRADA
4.01.02,PC0005381_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,12501.4454,1500.1734,1017.6177,0.0,NF_ENTRADA
4.01.02,PC0005382_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,686.3179,48.0423,59.0405,0.0,NF_ENTRADA
4.01.02,PC0005383_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,2478.408,173.4886,213.2051,0.0,NF_ENTRADA
4.01.02,PC0005384_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,4009.6757,481.1611,326.3876,0.0,NF_ENTRADA
4.01.02,PC0005385_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,1395.578,167.4694,113.6,0.0,NF_ENTRADA
4.01.02,PC0005386_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,3050.8372,213.5586,262.4483,0.0,NF_ENTRADA
4.01.02,PC0005387_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,15939.6601,0.0,1474.4186,0.0,NF_ENTRADA
4.01.02,PC0005388_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,1296.9948,90.7896,111.574,0.0,NF_ENTRADA
4.01.02,PC0005389_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,1487.1735,104.1021,127.9341,0.0,NF_ENTRADA
4.01.02,PC0005390_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,1926.9686,134.8878,165.7675,0.0,NF_ENTRADA
4.01.02,PC0005391_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,2420.8579,290.503,197.0578,0.0,NF_ENTRADA
4.01.02,PC0005392_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,5436.3733,652.3648,442.5208,0.0,NF_ENTRADA
4.01.02,PC0005393_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,984.7499,68.9325,84.7131,0.0,NF_ENTRADA
4.01.02,PC0005394_01,1.0,15.38.0001,112.0,2017-07-31,2017-07-31,1.0,643.2243,45.0257,55.3334,0.0,NF_ENTRADA
4.01.02,PC0005484_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,6542.88,785.1456,532.5904,0.0,NF_ENTRADA
4.01.02,PC0005485_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,1932.4195,135.2694,166.2364,0.0,NF_ENTRADA
4.01.02,PC0005486_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,7840.1294,0.0,725.212,0.0,NF_ENTRADA
4.01.02,PC0005487_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,7575.7388,909.0887,616.6651,0.0,NF_ENTRADA
4.01.02,PC0005488_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,5174.7381,620.9686,421.2237,0.0,NF_ENTRADA
4.01.02,PC0005489_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,1084.81,130.1772,88.3035,0.0,NF_ENTRADA
4.01.02,PC0005490_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,1308.7846,91.6149,112.5882,0.0,NF_ENTRADA
4.01.02,PC0005491_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,899.2703,62.9489,77.3597,0.0,NF_ENTRADA
4.01.02,PC0005492_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,2795.222,195.6655,240.459,0.0,NF_ENTRADA
4.01.02,PC0005493_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,1387.8451,97.1492,119.3894,0.0,NF_ENTRADA
4.01.02,PC0005494_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,865.9411,60.6159,74.4926,0.0,NF_ENTRADA
4.01.02,PC0005495_01,1.0,15.38.0001,112.0,2017-08-31,2017-08-31,1.0,5187.564,622.5077,422.2677,0.0,NF_ENTRADA
4.01.02,PC0005589_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,11012.7532,1321.5304,896.4381,0.0,NF_ENTRADA
4.01.02,PC0005590_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,10317.7468,1238.1296,839.8646,0.0,NF_ENTRADA
4.01.02,PC0005591_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,9485.3937,1138.2472,772.111,0.0,NF_ENTRADA
4.01.02,PC0005592_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,12040.4561,0.0,1113.7422,0.0,NF_ENTRADA
4.01.02,PC0005593_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,472.116,33.0481,40.6138,0.0,NF_ENTRADA
4.01.02,PC0005594_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,3223.4689,386.8163,262.3904,0.0,NF_ENTRADA
4.01.02,PC0005595_01,1.0,15.38.0001,112.0,2017-09-30,2017-09-30,1.0,540.5839,37.8409,46.5037,0.0,NF_ENTRADA
4.01.02,PC0005682_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,2438.5797,170.7006,209.7788,0.0,NF_ENTRADA
4.01.02,PC0005683_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,1120.8357,78.4585,96.4199,0.0,NF_ENTRADA
4.01.02,PC0005684_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,7214.6645,0.0,667.3565,0.0,NF_ENTRADA
4.01.02,PC0005685_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,1191.6999,83.419,102.516,0.0,NF_ENTRADA
4.01.02,PC0005686_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,563.5547,39.4488,48.4798,0.0,NF_ENTRADA
4.01.02,PC0005687_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,2347.8594,281.7431,191.1158,0.0,NF_ENTRADA
4.01.02,PC0005688_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,347.7889,24.3452,29.9185,0.0,NF_ENTRADA
4.01.02,PC0005689_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,869.2767,60.8494,74.7795,0.0,NF_ENTRADA
4.01.02,PC0005690_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,1118.1265,78.2689,96.1868,0.0,NF_ENTRADA
4.01.02,PC0005691_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,2230.3809,267.6457,181.553,0.0,NF_ENTRADA
4.01.02,PC0005692_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,115.3038,13.8365,9.3857,0.0,NF_ENTRADA
4.01.02,PC0005693_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,218.0604,15.2642,18.7586,0.0,NF_ENTRADA
4.01.02,PC0005694_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,1019.6646,122.3597,83.0007,0.0,NF_ENTRADA
4.01.02,PC0005695_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,789.0152,94.6818,64.2258,0.0,NF_ENTRADA
4.01.02,PC0005696_01,1.0,15.38.0001,112.0,2017-10-31,2017-10-31,1.0,448.3943,31.3876,38.5731,0.0,NF_ENTRADA
4.01.02,PC0005788_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,14031.0368,0.0,1297.8709,0.0,NF_ENTRADA
4.01.02,PC0005789_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,4538.3048,317.6813,390.4077,0.0,NF_ENTRADA
4.01.02,PC0005790_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,1949.7755,136.4843,167.7294,0.0,NF_ENTRADA
4.01.02,PC0005791_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,19672.8115,2360.7374,1601.3669,0.0,NF_ENTRADA
4.01.02,PC0005792_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,4141.77,497.0124,337.1401,0.0,NF_ENTRADA
4.01.02,PC0005793_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,950.0922,66.5065,81.7317,0.0,NF_ENTRADA
4.01.02,PC0005794_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,3649.002,437.8802,297.0288,0.0,NF_ENTRADA
4.01.02,PC0005795_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,4045.8118,283.2068,348.041,0.0,NF_ENTRADA
4.01.02,PC0005796_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,1195.7618,83.7033,102.8654,0.0,NF_ENTRADA
4.01.02,PC0005797_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,1290.4691,154.8563,105.0442,0.0,NF_ENTRADA
4.01.02,PC0005798_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,5785.5987,404.9919,497.7061,0.0,NF_ENTRADA
4.01.02,PC0005799_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,2766.39,193.6473,237.9787,0.0,NF_ENTRADA
4.01.02,PC0005800_01,1.0,15.38.0001,112.0,2017-11-30,2017-11-30,1.0,2161.6295,151.3141,185.9542,0.0,NF_ENTRADA
4.01.02,PC0005884_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,365.3941,25.5776,31.433,0.0,NF_ENTRADA
4.01.02,PC0005885_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,8038.1412,0.0,743.5281,0.0,NF_ENTRADA
4.01.02,PC0005886_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,2100.4529,147.0317,180.6915,0.0,NF_ENTRADA
4.01.02,PC0005887_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,13841.8765,1661.0252,1126.7287,0.0,NF_ENTRADA
4.01.02,PC0005888_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,1643.9176,115.0742,141.418,0.0,NF_ENTRADA
4.01.02,PC0005889_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,1849.4118,129.4588,159.0956,0.0,NF_ENTRADA
4.01.02,PC0005890_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,2304.0118,276.4814,187.5466,0.0,NF_ENTRADA
4.01.02,PC0005891_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,2057.6118,246.9134,167.4896,0.0,NF_ENTRADA
4.01.02,PC0005892_01,1.0,15.38.0001,112.0,2017-12-31,2017-12-31,1.0,1446.5294,173.5835,117.7475,0.0,NF_ENTRADA
4.01.02,PC0005979_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,318.8694,38.2643,25.956,0.0,NF_ENTRADA
4.01.02,PC0005980_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,6346.439,0.0,587.0456,0.0,NF_ENTRADA
4.01.02,PC0005981_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,538.4935,37.6945,46.3239,0.0,NF_ENTRADA
4.01.02,PC0005982_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,1617.3614,113.2153,139.1335,0.0,NF_ENTRADA
4.01.02,PC0005983_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,11764.8337,0.0,1088.2471,0.0,NF_ENTRADA
4.01.02,PC0005984_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,4701.634,564.1961,382.713,0.0,NF_ENTRADA
4.01.02,PC0005985_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,3553.0274,426.3633,289.2164,0.0,NF_ENTRADA
4.01.02,PC0005986_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,4189.9727,502.7967,341.0638,0.0,NF_ENTRADA
4.01.02,PC0005987_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,9814.1763,1177.7012,798.874,0.0,NF_ENTRADA
4.01.02,PC0005988_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,576.0372,40.3226,49.5536,0.0,NF_ENTRADA
4.01.02,PC0005989_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,290.9403,20.3658,25.0281,0.0,NF_ENTRADA
4.01.02,PC0005990_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,2454.8836,171.8419,211.1814,0.0,NF_ENTRADA
4.01.02,PC0005991_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,2008.4711,140.593,172.7787,0.0,NF_ENTRADA
4.01.02,PC0005992_01,1.0,15.38.0001,112.0,2018-01-31,2018-01-31,1.0,3542.3626,425.0835,288.3483,0.0,NF_ENTRADA
4.01.02,PC0006079_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,1571.9766,188.6372,127.9589,0.0,NF_ENTRADA
4.01.02,PC0006080_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,5676.6599,681.1992,462.0801,0.0,NF_ENTRADA
4.01.02,PC0006081_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,270.8198,18.9574,23.2973,0.0,NF_ENTRADA
4.01.02,PC0006082_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,756.0624,52.9244,65.0403,0.0,NF_ENTRADA
4.01.02,PC0006083_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,2765.3388,193.5737,237.8883,0.0,NF_ENTRADA
4.01.02,PC0006084_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,4169.5216,291.8665,358.6831,0.0,NF_ENTRADA
4.01.02,PC0006085_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,1023.9852,71.679,88.0883,0.0,NF_ENTRADA
4.01.02,PC0006086_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,440.0942,30.8066,37.8591,0.0,NF_ENTRADA
4.01.02,PC0006087_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,17372.5217,1216.0765,1494.4712,0.0,NF_ENTRADA
4.01.02,PC0006088_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,1855.0642,222.6077,151.0022,0.0,NF_ENTRADA
4.01.02,PC0006089_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,1415.5789,99.0905,121.7752,0.0,NF_ENTRADA
4.01.02,PC0006090_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,4897.7413,587.729,398.6761,0.0,NF_ENTRADA
4.01.02,PC0006091_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,1558.0745,109.0652,134.0334,0.0,NF_ENTRADA
4.01.02,PC0006092_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,5646.7469,395.2723,485.7614,0.0,NF_ENTRADA
4.01.02,PC0006093_01,1.0,15.38.0001,112.0,2018-02-28,2018-02-28,1.0,603.536,42.2475,51.9192,0.0,NF_ENTRADA
4.01.02,PC0006184_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,1155.6,80.892,99.4105,0.0,NF_ENTRADA
4.01.02,PC0006185_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,716.9941,50.1896,61.6794,0.0,NF_ENTRADA
4.01.02,PC0006186_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,3350.4941,234.5346,288.2263,0.0,NF_ENTRADA
4.01.02,PC0006187_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,28667.7706,3440.1325,2333.5565,0.0,NF_ENTRADA
4.01.02,PC0006188_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,1344.7059,94.1294,115.6783,0.0,NF_ENTRADA
4.01.02,PC0006189_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,36503.2471,0.0,3376.5504,0.0,NF_ENTRADA
4.01.02,PC0006190_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,2940.2118,352.8254,239.3332,0.0,NF_ENTRADA
4.01.02,PC0006191_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,6782.7706,474.7939,583.4878,0.0,NF_ENTRADA
4.01.02,PC0006192_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,12776.3118,1533.1574,1039.9918,0.0,NF_ENTRADA
4.01.02,PC0006193_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,2985.6118,358.2734,243.0288,0.0,NF_ENTRADA
4.01.02,PC0006194_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,1639.1941,114.7436,141.0117,0.0,NF_ENTRADA
4.01.02,PC0006195_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,1581.0529,110.6737,136.0101,0.0,NF_ENTRADA
4.01.02,PC0006196_01,1.0,15.38.0001,112.0,2018-03-31,2018-03-31,1.0,6584.6529,460.9257,566.4448,0.0,NF_ENTRADA
4.01.02,PC0006283_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,5135.9059,616.3087,418.0627,0.0,NF_ENTRADA
4.01.02,PC0006284_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,4048.6059,283.4024,348.2813,0.0,NF_ENTRADA
4.01.02,PC0006285_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,36206.1765,0.0,3349.0713,0.0,NF_ENTRADA
4.01.02,PC0006286_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,13525.2824,1623.0339,1100.958,0.0,NF_ENTRADA
4.01.02,PC0006287_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,2270.0529,272.4064,184.7823,0.0,NF_ENTRADA
4.01.02,PC0006288_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,11678.3529,1401.4024,950.6179,0.0,NF_ENTRADA
4.01.02,PC0006289_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,1612.2353,112.8565,138.6925,0.0,NF_ENTRADA
4.01.02,PC0006290_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,6686.8353,468.0785,575.235,0.0,NF_ENTRADA
4.01.02,PC0006291_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,24471.1706,2936.5405,1991.9533,0.0,NF_ENTRADA
4.01.02,PC0006292_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,2029.7706,142.0839,174.611,0.0,NF_ENTRADA
4.01.02,PC0006293_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,1440.6941,100.8486,123.9357,0.0,NF_ENTRADA
4.01.02,PC0006294_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,2146.3412,150.2439,184.639,0.0,NF_ENTRADA
4.01.02,PC0006295_01,1.0,15.38.0001,112.0,2018-04-30,2018-04-30,1.0,2081.7412,145.7219,179.0818,0.0,NF_ENTRADA
4.01.02,PC0006384_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,3952.4564,474.2948,321.7299,0.0,NF_ENTRADA
4.01.02,PC0006385_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,2558.5696,179.0999,220.101,0.0,NF_ENTRADA
4.01.02,PC0006386_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,7444.4243,893.3309,605.9761,0.0,NF_ENTRADA
4.01.02,PC0006387_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,15254.7226,0.0,1411.0618,0.0,NF_ENTRADA
4.01.02,PC0006388_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,2527.2597,176.9082,217.4075,0.0,NF_ENTRADA
4.01.02,PC0006389_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,6044.5385,423.1177,519.9814,0.0,NF_ENTRADA
4.01.02,PC0006390_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,5415.5835,649.87,440.8285,0.0,NF_ENTRADA
4.01.02,PC0006391_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,21260.2588,1488.2181,1828.9138,0.0,NF_ENTRADA
4.01.02,PC0006392_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,8902.7954,1068.3355,724.6875,0.0,NF_ENTRADA
4.01.02,PC0006393_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,3066.4464,214.6512,263.791,0.0,NF_ENTRADA
4.01.02,PC0006394_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,2165.8983,151.6129,186.3214,0.0,NF_ENTRADA
4.01.02,PC0006395_01,1.0,15.38.0001,112.0,2018-05-31,2018-05-31,1.0,976.2648,68.3385,83.9832,0.0,NF_ENTRADA
4.01.02,PC0006481_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,892.365,62.4655,76.7657,0.0,NF_ENTRADA
4.01.02,PC0006482_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,154.1915,18.503,12.5512,0.0,NF_ENTRADA
4.01.02,PC0006483_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,811.2223,56.7856,69.7854,0.0,NF_ENTRADA
4.01.02,PC0006484_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,3741.3488,448.9619,304.5458,0.0,NF_ENTRADA
4.01.02,PC0006485_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,5124.2917,358.7004,440.8172,0.0,NF_ENTRADA
4.01.02,PC0006486_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,1933.1237,135.3187,166.297,0.0,NF_ENTRADA
4.01.02,PC0006487_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,10587.5437,0.0,979.3478,0.0,NF_ENTRADA
4.01.02,PC0006488_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,3465.4616,415.8554,282.0886,0.0,NF_ENTRADA
4.01.02,PC0006489_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,1402.6952,168.3234,114.1794,0.0,NF_ENTRADA
4.01.02,PC0006490_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,4731.3743,567.7649,385.1339,0.0,NF_ENTRADA
4.01.02,PC0006491_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,1332.8178,93.2972,114.6557,0.0,NF_ENTRADA
4.01.02,PC0006492_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,1614.0467,112.9833,138.8484,0.0,NF_ENTRADA
4.01.02,PC0006493_01,1.0,15.38.0001,112.0,2018-06-30,2018-06-30,1.0,1280.5015,89.6351,110.1551,0.0,NF_ENTRADA
4.01.02,PC0006582_01,1.0,15.38.0001,112.0,2018-07-31,2018-07-31,1.0,1748.458,122.3921,150.4111,0.0,NF_ENTRADA
4.01.02,PC0006583_01,1.0,15.38.0001,112.0,2018-07-31,2018-07-31,1.0,902.5001,63.175,77.6376,0.0,NF_ENTRADA
4.01.02,PC0006584_01,1.0,15.38.0001,112.0,2018-07-31,2018-07-31,1.0,11986.4064,1438.3688,975.6935,0.0,NF_ENTRADA
4.01.02,PC0006585_01,1.0,15.38.0001,112.0,2018-07-31,2018-07-31,1.0,4683.3377,562.0005,381.2237,0.0,NF_ENTRADA
