ccusto_item,documento,item,id_mat_prod,id_cliente,data_emissao,data_movimento,qtde,valor_bruto,icms,pis_cofins,ipi,doc_origem
3.01.01,000004485_01,2,1000027,1146,2017-08-14 21:07:52,2017-08-23 19:18:03,37,40472.2217,4598.3264,3318.3353,1315.3472,NF_SAIDA
3.01.01,000004486_01,1,1000066,1148,2017-08-23 18:58:10,2017-09-01 18:23:28,37,40475.887,4598.73,3318.637,1315.4663,NF_SAIDA
3.01.01,000004487_01,1,1000039,1149,2017-08-23 13:34:58,2017-09-08 11:00:11,31,24663.0572,2802.1646,2022.1326,801.5494,NF_SAIDA
3.01.01,000004488_01,1,1000027,1150,2017-08-23 14:07:50,2017-09-04 16:34:14,50,54743.5284,6265.2914,4484.2369,1779.1647,NF_SAIDA
3.01.01,000004489_01,1,1000026,1151,2017-08-17 21:53:32,2017-08-29 23:22:41,13,6481.3224,751.8679,529.9745,210.643,NF_SAIDA
3.01.01,000004490_01,1,1000026,1152,2017-08-23 23:03:08,2017-09-08 12:13:37,15,7965.4646,1354.5555,611.5091,258.8776,NF_SAIDA
3.01.01,000004491_01,1,2000011,1153,2017-08-15 21:42:21,2017-08-28 20:19:41,44,21909.7924,2519.7318,1793.5806,712.0683,NF_SAIDA
3.01.01,000004492_01,1,1000084,1154,2017-08-24 22:25:00,2017-08-31 20:23:55,20,20790.899,1397.8411,1793.8579,675.7042,NF_SAIDA
3.01.01,000004493_01,1,1000085,1155,2017-08-24 22:32:39,2017-08-26 15:56:53,18,18167.8147,3094.2279,1394.3068,590.454,NF_SAIDA
3.01.01,000004494_01,1,1000065,1156,2017-08-23 13:58:06,2017-08-24 22:44:59,39,14569.0268,2539.4069,1112.7398,473.4934,NF_SAIDA
3.01.01,000004494_01,2,1000056,1156,2017-08-23 13:58:06,2017-08-24 22:44:59,17,14426.248,2438.0166,1108.9114,468.8531,NF_SAIDA
3.01.01,000004494_01,3,1000065,1156,2017-08-23 13:58:06,2017-08-24 22:44:59,13,4856.3423,846.469,370.9133,157.8311,NF_SAIDA
3.01.01,000004495_01,1,1000021,1159,2017-08-24 21:47:57,2017-08-29 18:37:16,16,11114.2085,747.9716,958.8769,361.2118,NF_SAIDA
3.01.01,000004496_01,1,2000012,1160,2017-08-23 13:30:20,2017-08-30 18:21:58,50,54277.736,3591.2347,4688.5014,1764.0264,NF_SAIDA
3.01.01,000004497_01,1,1000078,1161,2017-08-23 13:52:04,2017-09-02 13:03:29,50,51927.3486,3444.704,4484.6446,1687.6388,NF_SAIDA
3.01.01,000004498_01,1,1000056,1162,2017-08-23 14:28:20,2017-09-12 07:42:23,26,19667.8383,1332.8962,1695.9821,639.2047,NF_SAIDA
3.01.01,000004499_01,1,1000083,1163,2017-08-24 22:41:51,2017-08-29 14:41:05,14,13290.1437,1566.2429,1084.4608,431.9297,NF_SAIDA
3.01.01,000004499_01,2,1000083,1163,2017-08-24 22:41:51,2017-08-29 14:41:05,43,40819.7271,4810.6032,3330.844,1326.6411,NF_SAIDA
3.01.01,000004499_01,3,1000083,1163,2017-08-24 22:41:51,2017-08-29 14:41:05,38,36073.2472,4251.2307,2943.5365,1172.3805,NF_SAIDA
3.01.01,000004500_01,1,2000037,1166,2017-08-23 13:50:17,2017-08-28 18:06:01,28,30677.432,3527.151,2511.401,997.0165,NF_SAIDA
3.01.01,000004501_01,1,1000017,1167,2017-08-23 13:30:21,2017-09-01 22:18:07,49,26007.9268,4412.2904,1997.5964,845.2576,NF_SAIDA
3.01.01,000004502_01,1,2000013,1168,2017-08-23 18:51:45,2017-08-30 18:34:20,36,8425.8292,1445.5978,645.6714,273.8394,NF_SAIDA
3.01.01,000004502_01,2,2000013,1168,2017-08-23 18:51:45,2017-08-30 18:34:20,27,6319.3719,1084.1984,484.2536,205.3796,NF_SAIDA
3.01.01,000004502_01,3,2000013,1168,2017-08-23 18:51:45,2017-08-30 18:34:20,15,3510.7622,602.3324,269.0298,114.0998,NF_SAIDA
3.01.01,000004503_01,1,1000060,1171,2017-08-24 22:05:58,2017-08-31 19:46:55,13,8402.7266,957.1288,688.7178,273.0886,NF_SAIDA
3.01.01,000004504_01,1,1000005,1172,2017-08-23 14:28:20,2017-08-28 19:32:39,42,16731.1226,1923.0565,1369.7461,543.7615,NF_SAIDA
3.01.01,000004505_01,1,1000086,1173,2017-08-24 21:53:14,2017-08-29 21:36:44,39,45536.3578,7719.895,3498.0228,1479.9316,NF_SAIDA
3.01.01,000004506_01,1,1000037,1174,2017-08-30 22:21:37,2017-09-12 15:34:45,16,12734.9155,1451.8742,1043.6813,413.8848,NF_SAIDA
3.01.01,000004507_01,1,2000014,1175,2017-08-31 23:26:00,2017-09-08 20:42:19,17,3389.9486,393.4527,277.1759,110.1733,NF_SAIDA
3.01.01,000004508_01,1,1000087,1176,2017-09-05 00:17:55,2017-09-12 19:42:46,47,41406.0566,4740.3597,3391.577,1345.6968,NF_SAIDA
3.01.01,000004509_01,1,1000016,1177,2017-08-31 23:27:53,2017-09-15 18:20:10,39,33151.9059,2211.4761,2861.9898,1077.4369,NF_SAIDA
3.01.01,000004510_01,1,1000021,1178,2017-09-01 20:44:49,2017-09-14 20:05:40,42,30768.4867,3557.1148,2517.0519,999.9758,NF_SAIDA
3.01.01,000004511_01,1,2000015,1179,2017-08-31 20:04:30,2017-09-11 19:47:32,29,27356.4398,1799.3709,2364.0289,889.0843,NF_SAIDA
3.01.01,000004512_01,1,1000050,1180,2017-09-06 23:17:00,2017-09-18 21:04:12,13,11001.9486,1261.4748,900.9938,357.5633,NF_SAIDA
3.01.01,000004513_01,1,1000050,1181,2017-09-06 23:59:32,2017-09-19 19:20:10,49,41468.8833,4754.7897,3396.0537,1347.7387,NF_SAIDA
3.01.01,000004514_01,1,1000088,1182,2017-09-06 23:29:56,2017-09-20 14:26:56,50,19990.7571,2362.107,1630.6501,649.6996,NF_SAIDA
3.01.01,000004514_01,2,1000088,1182,2017-09-06 23:29:56,2017-09-20 14:26:56,45,17991.6814,2125.8963,1467.5851,584.7296,NF_SAIDA
3.01.01,000004515_01,1,1000088,1184,2017-09-12 02:15:52,2017-09-13 14:28:01,30,12795.5364,2218.3463,978.3901,415.8549,NF_SAIDA
3.01.01,000004515_01,2,1000089,1184,2017-09-12 02:15:52,2017-09-13 14:28:01,46,48781.6682,8232.7315,3750.7766,1585.4042,NF_SAIDA
3.01.01,000004516_01,1,2000016,1186,2017-09-06 11:54:19,2017-09-18 20:09:58,16,6364.6648,727.0229,521.4819,206.8516,NF_SAIDA
3.01.01,000004517_01,1,1000090,1187,2017-09-07 00:19:58,2017-09-21 18:16:33,17,15960.4845,2698.4239,1226.7406,518.7157,NF_SAIDA
3.01.01,000004518_01,1,2000016,1188,2017-09-12 01:03:52,2017-09-13 18:55:04,22,9339.4562,1587.6987,717.0376,303.5323,NF_SAIDA
3.01.01,000004519_01,1,1000024,1189,2017-09-15 22:27:50,2017-09-21 20:02:33,34,47401.1757,5441.2418,3881.2939,1540.5382,NF_SAIDA
3.01.01,000004520_01,1,1000076,1190,2017-09-12 01:04:21,2017-09-18 20:43:37,45,39606.5567,4501.1021,3247.2545,1287.2131,NF_SAIDA
3.01.01,000004521_01,1,1000048,1191,2017-09-12 00:40:00,2017-09-13 13:30:15,43,36468.3227,6145.1491,2804.8936,1185.2205,NF_SAIDA
3.01.01,000004521_01,2,1000048,1191,2017-09-12 00:40:00,2017-09-13 13:30:15,20,16962.0105,2858.2089,1304.6017,551.2653,NF_SAIDA
3.01.01,000004521_01,3,1000048,1191,2017-09-12 00:40:00,2017-09-13 13:30:15,41,34772.1216,5859.3282,2674.4334,1130.094,NF_SAIDA
3.01.01,000004521_01,4,1000048,1191,2017-09-12 00:40:00,2017-09-13 13:30:15,16,13569.6084,2286.5671,1043.6813,441.0123,NF_SAIDA
3.01.01,000004522_01,1,1000088,1195,2017-09-16 01:12:26,2017-09-28 18:19:02,33,13170.6056,1535.6965,1076.2291,428.0447,NF_SAIDA
3.01.01,000004523_01,1,1000091,1196,2017-09-25 12:23:57,2017-10-03 18:51:27,14,8588.9316,570.5955,741.6961,279.1403,NF_SAIDA
3.01.01,000004524_01,1,1000070,1197,2017-09-21 23:03:22,2017-09-23 17:09:13,35,29705.0001,5031.0607,2282.3394,965.4125,NF_SAIDA
3.01.01,000004525_01,1,1000092,1198,2017-09-21 23:14:16,2017-09-26 20:06:49,42,48055.5791,5478.918,3938.3412,1561.8063,NF_SAIDA
3.01.01,000004526_01,1,1000040,1199,2017-09-26 22:25:50,2017-10-04 11:37:39,26,11070.6979,1903.7998,847.9381,359.7977,NF_SAIDA
3.01.01,000004527_01,1,1000044,1200,2017-09-21 22:42:16,2017-09-29 19:38:28,43,27804.2835,3167.0604,2278.9431,903.6392,NF_SAIDA
3.01.01,000004528_01,1,1000039,1201,2017-09-27 21:47:49,2017-10-04 19:42:24,32,25431.7391,2865.6565,2087.3626,826.5315,NF_SAIDA
3.01.01,000004529_01,1,2000038,1202,2017-09-27 22:24:30,2017-10-01 11:52:06,37,17697.3889,3024.5955,1357.2334,575.1651,NF_SAIDA
3.01.01,000004530_01,1,2000039,1203,2017-09-26 20:05:06,2017-10-05 20:03:28,34,15736.6242,1800.9327,1289.0515,511.4403,NF_SAIDA
3.01.01,000004531_01,1,1000093,1204,2017-09-29 13:37:50,2017-10-11 16:25:17,30,13436.9207,1537.4166,1100.7041,436.6999,NF_SAIDA
3.01.01,000004531_01,2,1000093,1204,2017-09-29 13:37:50,2017-10-11 16:25:17,49,21946.9705,2511.1137,1797.8167,713.2765,NF_SAIDA
3.01.01,000004532_01,1,1000088,1206,2017-09-29 13:16:59,2017-10-17 21:37:13,48,19191.1268,2267.6227,1565.4241,623.7116,NF_SAIDA
3.01.01,000004532_01,2,1000088,1206,2017-09-29 13:16:59,2017-10-17 21:37:13,27,10795.0088,1275.5378,880.5511,350.8378,NF_SAIDA
3.01.01,000004532_01,3,1000088,1206,2017-09-29 13:16:59,2017-10-17 21:37:13,10,3998.1514,472.4214,326.13,129.9399,NF_SAIDA
3.01.01,000004532_01,4,1000088,1206,2017-09-29 13:16:59,2017-10-17 21:37:13,18,7196.6726,850.3585,587.034,233.8919,NF_SAIDA
3.01.01,000004533_01,1,1000005,1210,2017-09-29 14:02:40,2017-10-18 19:13:50,20,7559.3315,507.8715,652.2601,245.6783,NF_SAIDA
3.01.01,000004534_01,1,1000046,1211,2017-09-29 13:16:17,2017-10-03 21:13:16,10,9945.8916,1130.9053,815.3862,323.2415,NF_SAIDA
3.01.01,000004534_01,2,1000046,1211,2017-09-29 13:16:17,2017-10-03 21:13:16,12,11935.0699,1357.0864,978.4635,387.8898,NF_SAIDA
3.01.01,000004534_01,3,1000046,1211,2017-09-29 13:16:17,2017-10-03 21:13:16,47,46745.6904,5315.2551,3832.3153,1519.2349,NF_SAIDA
3.01.01,000004534_01,4,1000046,1211,2017-09-29 13:16:17,2017-10-03 21:13:16,50,49729.4579,5654.5267,4076.9311,1616.2074,NF_SAIDA
3.01.01,000004535_01,1,2000017,1215,2017-10-04 17:33:24,2017-10-19 16:04:23,41,8736.1231,605.6989,752.0642,283.924,NF_SAIDA
3.01.01,000004535_01,2,2000017,1215,2017-10-04 17:33:24,2017-10-19 16:04:23,22,4687.6758,325.0092,403.5467,152.3495,NF_SAIDA
3.01.01,000004535_01,3,2000017,1215,2017-10-04 17:33:24,2017-10-19 16:04:23,49,10440.7325,723.884,898.8085,339.3238,NF_SAIDA
3.01.01,000004536_01,1,2000002,1218,2017-10-04 14:45:15,2017-10-12 12:29:59,50,42567.0639,2899.8463,3669.2176,1383.4296,NF_SAIDA
3.01.01,000004537_01,1,1000052,1219,2017-10-02 22:36:38,2017-10-23 17:24:05,25,17244.8091,2920.8422,1324.9669,560.4563,NF_SAIDA
3.01.01,000004538_01,1,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,17,9030.8646,1539.2502,692.9743,293.5031,NF_SAIDA
3.01.01,000004538_01,2,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,35,18592.9565,3169.0446,1426.7118,604.2711,NF_SAIDA
3.01.01,000004538_01,3,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,49,26030.1391,4436.6625,1997.3966,845.9795,NF_SAIDA
3.01.01,000004538_01,4,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,16,8499.6372,1448.7061,652.2111,276.2382,NF_SAIDA
3.01.01,000004538_01,5,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,37,19655.4111,3350.1329,1508.2382,638.8009,NF_SAIDA
3.01.01,000004538_01,6,1000094,1220,2017-10-02 19:57:42,2017-10-13 14:33:15,46,24436.4571,4165.0301,1875.107,794.1849,NF_SAIDA
3.01.01,000004539_01,1,1000001,1226,2017-10-02 22:44:00,2017-10-06 19:33:57,32,22076.1654,3741.4877,1695.9577,717.4754,NF_SAIDA
3.01.01,000004540_01,1,1000095,1227,2017-10-02 23:47:54,2017-10-18 22:35:50,18,7164.7057,818.3917,587.034,232.8529,NF_SAIDA
3.01.01,000004540_01,2,1000095,1227,2017-10-02 23:47:54,2017-10-18 22:35:50,16,6368.6273,727.4593,521.808,206.9804,NF_SAIDA
3.01.01,000004541_01,1,1000096,1229,2017-10-02 23:30:29,2017-10-13 17:33:47,15,8127.8144,1384.6739,623.7405,264.154,NF_SAIDA
3.01.01,000004542_01,1,1000041,1230,2017-10-02 23:24:01,2017-10-05 15:13:29,25,16158.2223,1834.2553,1324.9669,525.1422,NF_SAIDA
3.01.01,000004542_01,2,1000041,1230,2017-10-02 23:24:01,2017-10-05 15:13:29,10,6463.2889,733.7021,529.9868,210.0569,NF_SAIDA
3.01.01,000004543_01,1,1000081,1232,2017-10-04 20:32:06,2017-10-06 21:13:12,43,18298.5151,3137.876,1402.3591,594.7017,NF_SAIDA
3.01.01,000004543_01,2,1000081,1232,2017-10-04 20:32:06,2017-10-06 21:13:12,18,7659.8435,1313.5295,587.034,248.9449,NF_SAIDA
3.01.01,000004544_01,1,1000016,1234,2017-10-05 20:34:59,2017-10-10 21:04:31,19,15259.1357,1023.0585,1316.8371,495.9219,NF_SAIDA
3.01.01,000004545_01,1,1000041,1235,2017-10-04 20:52:11,2017-10-11 19:45:09,23,14642.5793,2478.3038,1125.1955,475.8838,NF_SAIDA
3.01.01,000004545_01,2,1000041,1235,2017-10-04 20:52:11,2017-10-11 19:45:09,46,29285.1585,4956.6076,2250.391,951.7677,NF_SAIDA
3.01.01,000004546_01,1,1000097,1237,2017-10-09 23:43:58,2017-10-17 22:16:15,11,15598.6433,1053.6736,1345.4097,506.9559,NF_SAIDA
3.01.01,000004547_01,1,1000030,1238,2017-10-09 23:51:23,2017-10-13 21:03:16,44,43785.7465,4999.8071,3587.6994,1423.0368,NF_SAIDA
3.01.01,000004548_01,1,1000098,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,33,35261.6941,6172.2395,2690.7745,1146.0051,NF_SAIDA
3.01.01,000004548_01,2,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,41,39007.182,6480.0635,3008.7585,1267.7334,NF_SAIDA
3.01.01,000004548_01,3,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,35,33298.8139,5531.7615,2568.4523,1082.2115,NF_SAIDA
3.01.01,000004548_01,4,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,15,14270.9202,2370.7549,1100.7653,463.8049,NF_SAIDA
3.01.01,000004548_01,5,1000098,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,27,28850.477,5050.0141,2201.5428,937.6405,NF_SAIDA
3.01.01,000004548_01,6,1000098,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,41,43809.9835,7668.54,3343.0835,1423.8245,NF_SAIDA
3.01.01,000004548_01,7,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,11,10465.3415,1738.5536,807.2279,340.1236,NF_SAIDA
3.01.01,000004548_01,8,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,42,39958.5767,6638.1139,3082.1428,1298.6537,NF_SAIDA
3.01.01,000004548_01,9,1000072,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,43,40909.9714,6796.1642,3155.5272,1329.5741,NF_SAIDA
3.01.01,000004548_01,10,1000098,1239,2017-10-09 21:33:34,2017-10-11 17:11:54,33,35261.6941,6172.2395,2690.7745,1146.0051,NF_SAIDA
3.01.01,000004549_01,1,1000020,1249,2017-10-06 23:38:50,2017-10-18 21:53:41,39,22094.35,1467.9699,1907.9402,718.0664,NF_SAIDA
3.01.01,000004550_01,1,1000034,1250,2017-10-17 00:15:52,2017-10-26 20:24:17,19,13012.139,869.7258,1123.1732,422.8945,NF_SAIDA
3.01.01,000004551_01,1,1000054,1251,2017-10-16 21:18:15,2017-10-30 18:03:09,19,13002.879,864.6531,1122.7859,422.5936,NF_SAIDA
3.01.01,000004552_01,1,1000062,1252,2017-10-16 22:34:14,2017-10-23 20:34:46,50,19988.2805,2361.8342,1630.4463,649.6191,NF_SAIDA
3.01.01,000004553_01,1,1000099,1253,2017-10-20 12:13:06,2017-10-28 01:24:51,10,8507.1314,1457.4344,652.097,276.4818,NF_SAIDA
3.01.01,000004554_01,1,1000054,1254,2017-10-19 18:58:47,2017-10-25 18:23:25,16,10571.7225,702.6757,912.8868,343.581,NF_SAIDA
3.01.01,000004555_01,1,1000099,1255,2017-10-23 22:47:46,2017-10-26 18:07:50,38,32298.493,5509.6445,2477.9685,1049.701,NF_SAIDA
3.01.01,000004556_01,1,1000039,1256,2017-10-18 21:55:48,2017-10-30 21:12:46,19,15103.8748,1705.2632,1239.3716,490.8759,NF_SAIDA
3.01.01,000004557_01,1,1000100,1257,2017-10-19 22:15:43,2017-10-31 18:04:55,29,26009.8012,1724.5781,2246.3831,845.3185,NF_SAIDA
3.01.01,000004557_01,2,1000100,1257,2017-10-19 22:15:43,2017-10-31 18:04:55,11,9865.7867,654.1503,852.0764,320.6381,NF_SAIDA
3.01.01,000004557_01,3,1000100,1257,2017-10-19 22:15:43,2017-10-31 18:04:55,35,31391.1394,2081.3873,2711.1521,1020.212,NF_SAIDA
3.01.01,000004557_01,4,1000100,1257,2017-10-19 22:15:43,2017-10-31 18:04:55,47,42153.8158,2795.0059,3640.6899,1369.999,NF_SAIDA
3.01.01,000004558_01,1,1000016,1261,2017-10-18 22:13:42,2017-10-24 21:57:49,12,10139.339,1148.1324,831.6866,329.5285,NF_SAIDA
3.01.01,000004559_01,1,1000101,1262,2017-10-24 01:02:54,2017-10-30 17:57:38,47,46123.9389,5314.9912,3774.8277,1499.028,NF_SAIDA
3.01.01,000004560_01,1,1000060,1263,2017-10-18 22:36:19,2017-11-17 18:22:43,44,23921.3237,1629.9298,2061.9539,777.443,NF_SAIDA
3.01.01,000004561_01,1,1000019,1264,2017-10-19 22:43:38,2017-10-26 19:54:05,44,30646.3475,3496.7718,2511.3358,996.0063,NF_SAIDA
3.01.01,000004561_01,2,1000019,1264,2017-10-19 22:43:38,2017-10-26 19:54:05,27,18805.7133,2145.7463,1541.0469,611.1857,NF_SAIDA
3.01.01,000004562_01,1,1000102,1266,2017-10-18 22:47:47,2017-10-20 17:28:52,14,13353.6739,2246.853,1027.3809,433.9944,NF_SAIDA
3.01.01,000004563_01,1,1000020,1267,2017-10-24 18:58:49,2017-11-01 15:34:37,32,18630.8109,2129.742,1526.3489,605.5014,NF_SAIDA
3.01.01,000004564_01,1,1000083,1268,2017-10-25 18:47:57,2017-11-06 18:23:00,12,10772.5003,723.4424,929.5379,350.1063,NF_SAIDA
3.01.01,000004565_01,1,1000030,1269,2017-10-24 00:09:27,2017-10-27 16:43:40,40,41823.2879,7092.2686,3212.6193,1359.2569,NF_SAIDA
3.01.01,000004566_01,1,1000098,1270,2017-10-25 22:52:49,2017-11-03 21:39:38,17,16655.6632,1894.98,1365.3632,541.3091,NF_SAIDA
3.01.01,000004567_01,1,1000020,1271,2017-10-24 22:23:05,2017-10-28 17:24:16,34,19105.1603,2172.2236,1566.2966,620.9177,NF_SAIDA
3.01.01,000004568_01,1,1000001,1272,2017-10-25 19:27:33,2017-11-09 22:26:57,12,6807.0335,460.455,587.0585,221.2286,NF_SAIDA
3.01.01,000004569_01,1,1000068,1273,2017-10-27 21:51:03,2017-11-10 00:58:36,18,11879.1832,772.5386,1027.3646,386.0735,NF_SAIDA
3.01.01,000004570_01,1,1000016,1274,2017-10-25 19:13:58,2018-01-04 23:54:26,14,11237.9081,748.1671,970.301,365.232,NF_SAIDA
3.01.01,000004571_01,1,1000100,1275,2017-10-27 22:14:21,2017-11-08 21:25:24,35,29742.9549,1975.9025,2568.4523,966.646,NF_SAIDA
3.01.01,000004572_01,1,1000078,1276,2017-10-27 22:24:41,2017-11-06 18:22:15,21,19845.054,1333.5829,1712.3111,644.9643,NF_SAIDA
3.01.01,000004572_01,2,1000078,1276,2017-10-27 22:24:41,2017-11-06 18:22:15,28,26460.0719,1778.1105,2283.0814,859.9523,NF_SAIDA
3.01.01,000004573_01,1,2000040,1278,2017-10-27 21:03:34,2017-11-13 12:17:38,34,33785.411,3821.9509,2771.6201,1098.0259,NF_SAIDA
3.01.01,000004574_01,1,1000064,1279,2017-10-27 22:04:39,2017-10-31 13:53:49,30,31359.9896,5311.7251,2409.4645,1019.1997,NF_SAIDA
3.01.01,000004575_01,1,1000021,1280,2017-10-26 14:28:36,2017-10-27 15:27:56,18,14066.9658,2404.9493,1078.7365,457.1764,NF_SAIDA
3.01.01,000004576_01,1,1000078,1281,2017-10-27 22:31:50,2017-10-31 18:57:30,15,15925.3692,2702.8898,1223.0793,517.5745,NF_SAIDA
3.01.01,000004577_01,1,1000016,1282,2017-10-25 18:50:01,2017-11-01 20:33:32,24,20278.678,2296.2648,1663.3732,659.057,NF_SAIDA
3.01.01,000004578_01,1,1000103,1283,2017-10-31 19:13:45,2017-11-03 17:30:06,14,14130.5225,2406.6217,1084.4608,459.242,NF_SAIDA
3.01.01,000004579_01,1,1000034,1284,2017-10-27 22:48:47,2017-10-31 14:38:48,20,14854.9366,2514.2204,1141.5163,482.7854,NF_SAIDA
3.01.01,000004580_01,1,1000104,1285,2017-10-27 22:29:53,2017-11-06 17:57:55,20,11431.5192,1299.0674,937.2518,371.5244,NF_SAIDA
3.01.01,000004581_01,1,1000047,1286,2017-10-27 22:22:26,2017-11-06 22:24:38,34,33329.1628,3807.7964,2730.7264,1083.1978,NF_SAIDA
3.01.01,000004582_01,1,1000092,1287,2017-11-01 18:58:38,2017-11-06 16:48:53,38,37138.4963,4144.028,3051.9883,1207.0011,NF_SAIDA
3.01.01,000004582_01,2,1000092,1287,2017-11-01 18:58:38,2017-11-06 16:48:53,19,18569.2482,2072.014,1525.9942,603.5006,NF_SAIDA
3.01.01,000004583_01,1,1000019,1289,2017-11-01 23:40:08,2017-11-10 19:14:51,42,29253.3317,3337.8276,2397.1841,950.7333,NF_SAIDA
3.01.01,000004584_01,1,1000098,1290,2017-11-01 19:07:33,2017-11-06 20:22:45,16,16761.2141,2868.8064,1285.0477,544.7395,NF_SAIDA
3.01.01,000004584_01,2,1000098,1290,2017-11-01 19:07:33,2017-11-06 20:22:45,31,32474.8524,5558.3125,2489.7799,1055.4327,NF_SAIDA
3.01.01,000004584_01,3,1000098,1290,2017-11-01 19:07:33,2017-11-06 20:22:45,34,35617.58,6096.2137,2730.7264,1157.5714,NF_SAIDA
3.01.01,000004584_01,4,1000098,1290,2017-11-01 19:07:33,2017-11-06 20:22:45,30,31427.2765,5379.0121,2409.4645,1021.3865,NF_SAIDA
3.01.01,000004584_01,5,1000098,1290,2017-11-01 19:07:33,2017-11-06 20:22:45,12,12570.9106,2151.6048,963.7858,408.5546,NF_SAIDA
3.01.01,000004585_01,1,1000105,1295,2017-11-01 23:22:49,2017-11-06 14:56:59,44,25160.2391,2859.1482,2062.8509,817.7078,NF_SAIDA
3.01.01,000004586_01,1,1000017,1296,2017-11-01 23:38:50,2017-11-11 11:28:57,50,19674.4757,2266.2112,1610.2645,639.4205,NF_SAIDA
3.01.01,000004587_01,1,1000106,1297,2017-11-01 23:38:49,2017-11-15 13:38:33,33,21821.4187,1466.5096,1882.8291,709.1961,NF_SAIDA
3.01.01,000004588_01,1,1000061,1298,2017-11-03 22:14:13,2017-11-08 20:17:32,24,19113.6067,3252.1853,1467.1815,621.1922,NF_SAIDA
3.01.01,000004589_01,1,1000092,1299,2017-11-09 21:11:39,2017-11-13 17:41:54,48,50175.9833,8498.7602,3855.1431,1630.7195,NF_SAIDA
3.01.01,000004589_01,2,1000092,1299,2017-11-09 21:11:39,2017-11-13 17:41:54,47,49130.6503,8321.7027,3774.8277,1596.7461,NF_SAIDA
3.01.01,000004589_01,3,1000092,1299,2017-11-09 21:11:39,2017-11-13 17:41:54,11,11498.6628,1947.6325,883.4703,373.7065,NF_SAIDA
3.01.01,000004589_01,4,1000092,1299,2017-11-09 21:11:39,2017-11-13 17:41:54,15,15679.9948,2655.8626,1204.7322,509.5998,NF_SAIDA
3.01.01,000004590_01,1,1000060,1303,2017-11-06 21:25:31,2017-11-08 21:33:01,41,25007.4132,4235.8871,1921.3662,812.7409,NF_SAIDA
3.01.01,000004591_01,1,1000034,1304,2017-11-07 00:08:51,2017-11-08 13:21:24,34,25253.3923,4274.1746,1940.5776,820.7352,NF_SAIDA
3.01.01,000004592_01,1,1000100,1305,2017-11-08 22:56:48,2017-12-01 19:24:39,30,25512.0524,1711.7218,2201.5306,829.1417,NF_SAIDA
3.01.01,000004592_01,2,1000100,1305,2017-11-08 22:56:48,2017-12-01 19:24:39,14,11905.6245,798.8035,1027.3809,386.9328,NF_SAIDA
3.01.01,000004592_01,3,1000100,1305,2017-11-08 22:56:48,2017-12-01 19:24:39,19,16157.6332,1084.0905,1394.3027,525.1231,NF_SAIDA
3.01.01,000004592_01,4,1000100,1305,2017-11-08 22:56:48,2017-12-01 19:24:39,29,24661.6507,1654.6644,2128.1462,801.5036,NF_SAIDA
3.01.01,000004592_01,5,1000100,1305,2017-11-08 22:56:48,2017-12-01 19:24:39,38,32315.2664,2168.181,2788.6054,1050.2462,NF_SAIDA
3.01.01,000004593_01,1,1000092,1310,2017-11-10 01:48:15,2017-11-24 19:12:51,34,31630.1457,2108.7794,2730.7264,1027.9797,NF_SAIDA
3.01.01,000004594_01,1,1000001,1311,2017-11-10 00:09:06,2017-11-22 17:18:45,28,17836.3782,3027.695,1369.8032,579.6823,NF_SAIDA
3.01.01,000004595_01,1,1000027,1312,2017-11-10 21:33:10,2017-11-27 19:44:33,44,42680.0083,4867.6447,3497.6436,1387.1003,NF_SAIDA
3.01.01,000004596_01,1,1000078,1313,2017-11-10 00:06:49,2017-11-11 12:57:46,49,50615.2381,8501.6954,3895.5027,1644.9952,NF_SAIDA
3.01.01,000004596_01,2,1000078,1313,2017-11-10 00:06:49,2017-11-11 12:57:46,20,20659.2809,3470.0798,1590.0011,671.4266,NF_SAIDA
3.01.01,000004597_01,1,1000001,1315,2017-11-09 23:38:28,2017-11-21 20:54:06,40,23918.5729,2763.3112,1956.8617,777.3536,NF_SAIDA
3.01.01,000004598_01,1,1000104,1316,2017-11-10 00:22:00,2017-11-16 16:34:43,16,9152.9159,1046.9544,749.8014,297.4698,NF_SAIDA
3.01.01,000004599_01,1,1000034,1317,2017-11-06 21:53:44,2017-11-08 21:42:55,29,21539.6581,3645.6195,1655.1986,700.0389,NF_SAIDA
3.01.01,000004600_01,1,1000107,1318,2017-11-08 21:48:40,2017-11-10 16:09:08,26,15855.0695,2682.8822,1218.4273,515.2898,NF_SAIDA
3.01.01,000004601_01,1,1000003,1319,2017-11-10 16:11:46,2017-11-21 18:46:36,36,19442.3588,1257.896,1682.0628,631.8767,NF_SAIDA
